rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
5,1,F,22.01048934,-0.342423303,1.317167284,10.14279442,FALSE,FALSE,1.890454845,4.3542,0.6742,5.9206,0.3842,28.65424619,1.508274031,2.174098514,7.920739185,14.3198,2.995,TRUE,V,0.62996633,TRUE,2001,1,FE,womens
4,1,F,34.3631079,-0.328278229,3.85254195,9.201859919,FALSE,FALSE,2.352672089,14.241,3.6036,13.549,1.355,29.35773816,1.066899331,0.835795922,3.418086103,12.3626,0.3018,FALSE,F,0.501003192,FALSE,207,1,UE,womens
16,1,B,31.80546826,0.836768174,0.331057425,2.527194557,FALSE,FALSE,2.853772857,12.3424,0.6036,12.1548,2.244,28.67542437,0.590168487,2.084178084,5.007418586,12.7964,2.9566,FALSE,F,0.524307853,FALSE,973,1,W,womens
7,1,B,34.00272349,-0.087310522,0.995823456,6.497639487,FALSE,FALSE,0.588743238,12.736,0.9064,12.6934,1.4936,29.08573578,0.66969644,3.494521597,4.583569889,13.7614,2.1842,FALSE,B,0.561003569,TRUE,4219,1,UE,womens
3,1,U,30.4978517,-0.029679345,1.689852888,6.995271893,FALSE,FALSE,0.363943402,12.2038,0.8478,11.902,1.0512,26.02108873,1.614002897,2.826761653,2.581378354,14.127,2.4648,FALSE,F,0.65779371,TRUE,6078,1,UE,womens
3,1,B,18.62106897,3.443436383,3.211571768,3.597030634,FALSE,FALSE,1.589651194,12.3352,2.3628,11.0058,1.4912,30.14985779,0.841915427,1.786911193,2.076854382,12.3082,4.0164,FALSE,B,0.480554819,TRUE,5938,1,UE,womens
11,2,F,42.71440847,0.759030729,1.117970373,0.30261888,FALSE,TRUE,5.872621537,7.6418,2.0914,11.4862,2.348,14.67660044,3.370621958,1.132815815,6.742294949,12.4358,2.4712,FALSE,B,1.349110203,TRUE,3518,1,UE,womens
3,2,B,29.02496229,1.543643191,2.385798836,0.840669931,FALSE,TRUE,1.575269183,13.378,0.2738,12.21,1.3308,26.16440458,2.569422374,3.605923695,0.829240101,13.8372,5.1626,FALSE,B,0.658895522,TRUE,65,1,UE,womens
10,2,B,20.73979857,-0.367227109,0.477609804,10.50561993,FALSE,FALSE,1.882388207,15.1306,0.2,14.41,1.939,35.56352126,0.611623167,3.416894732,0.624900414,10.9996,1.7728,FALSE,B,0.333327741,FALSE,4852,1,FE,womens
4,2,F,32.51215422,-0.752716401,3.839276267,11.09101012,FALSE,FALSE,4.489247955,12.5686,1.5704,11.1742,2.6968,27.55023599,0.474356435,1.333925251,3.692715659,12.0272,3.3982,FALSE,B,0.487590341,FALSE,3775,1,UE,womens
11,2,B,36.98456741,0.204675775,0.829374106,3.708100026,FALSE,FALSE,0.219493599,13.4452,1.8946,13.2312,1.8458,29.40572556,1.124454835,2.20678033,1.811508452,13.325,3.0174,FALSE,B,0.543398429,TRUE,3669,1,W,womens
9,1,U,11.55343307,0.370000228,3.90241648,7.357406638,FALSE,FALSE,1.756002096,4.0612,0.0038,4.5656,1.6782,30.92149094,0.518679696,3.511842576,8.177920261,13.7544,2.6426,TRUE,V,0.529230745,TRUE,239,1,W,womens
6,1,F,27.47410298,0.024597071,1.518006306,7.000664547,FALSE,FALSE,3.810395811,11.2464,0.7288,13.5194,2.3294,17.44729569,0.545504987,2.521578334,3.155452038,4.233,0.1302,FALSE,B,0.215852708,FALSE,3954,1,W,womens
10,1,B,28.47693532,1.380609432,1.264208041,0.43113814,FALSE,TRUE,1.602202135,12.1722,1.7658,13.761,1.9726,30.23378111,0.097231068,3.164613217,6.61348703,12.5832,2.5238,FALSE,B,0.48620601,FALSE,2746,1,UE,womens
6,1,F,28.73221862,0.173605112,1.758243921,6.694624839,FALSE,FALSE,3.949281256,12.3858,2.3354,12.1778,1.6084,22.44210832,0.444309663,0.912076907,3.648616007,6.904,0.291,TRUE,B,0.405427885,FALSE,3750,1,W,womens
14,2,B,34.87460233,0.579326761,0.227171202,1.699972538,TRUE,FALSE,3.932579021,14.2398,2.6758,14.0974,1.2542,33.53443525,0.617788794,0.991364763,2.399605394,12.517,0.5216,FALSE,F,0.410320387,FALSE,1989,1,UE,womens
10,1,B,22.90991265,-0.123522149,0.473085583,9.421780668,FALSE,FALSE,3.17784977,6.673,1.5232,5.1084,1.2428,20.04435845,4.144225192,1.871010353,5.198970062,12.584,2.0898,TRUE,V,0.906324846,FALSE,1128,1,FE,womens
22,1,U,21.28231121,0.898291774,0.756615016,7.053832492,FALSE,FALSE,2.319893532,5.5974,1.0816,4.5148,0.9702,22.59691044,2.924470479,2.435986302,4.017507775,13.7096,2.5414,TRUE,V,0.857230367,FALSE,3126,1,W,womens
5,1,F,29.00415818,1.213919184,0.288970489,4.781139003,TRUE,FALSE,3.645202535,13.1422,2.3132,12.5788,1.2882,30.96382123,0.883598782,1.56327802,3.624852113,13.885,1.1758,TRUE,F,0.532129565,TRUE,4871,1,UE,womens
11,1,B,37.50777313,0.696960834,0.566372986,3.193238452,FALSE,FALSE,3.485260811,13.0472,1.682,13.7266,1.7364,26.90507705,0.329032218,1.201174289,6.04107967,12.5802,2.961,FALSE,F,0.522759308,TRUE,2760,1,W,womens
6,1,F,20.63841806,2.12340796,1.570419211,0.78786139,FALSE,TRUE,7.347157701,11.1656,3.2608,12.1284,4.023,25.81964763,0.222526338,1.835006267,8.390535334,14.1056,0.899,TRUE,F,0.711948302,FALSE,5635,1,FE,womens
3,1,F,34.97264466,1.890921313,3.212437566,2.446055596,FALSE,TRUE,2.014263637,12.8516,0.6504,10.8986,1.1434,27.61968701,0.89214121,3.792490558,4.120742127,12.2646,4.3002,FALSE,F,0.520005298,TRUE,4819,1,UE,womens
17,2,B,33.79683817,0.986124362,0.078784284,0.819368652,TRUE,FALSE,1.738672517,13.6958,0.9828,14.6424,0.4756,29.28359758,1.140725273,2.312852945,2.16793869,13.2734,1.1494,FALSE,F,0.517141033,TRUE,4259,1,UE,womens
7,2,B,31.53842174,1.328729626,1.502223305,0.557520396,FALSE,TRUE,0.517673604,13.5682,0.9824,13.7882,0.5138,30.01081102,1.405034989,3.185182786,2.718188301,13.793,2.2378,FALSE,B,0.558345633,TRUE,111,1,UE,womens
5,1,F,39.12134986,0.173847761,1.332588,6.063156936,FALSE,FALSE,6.527134027,5.6592,0.319,12.0638,0.9398,15.80690569,2.894077504,3.798959063,7.02919267,13.2342,2.5906,FALSE,F,1.261932009,TRUE,3923,1,W,womens
3,1,B,27.532749,-0.166663911,0.880465263,7.447125933,FALSE,FALSE,1.246587358,11.9678,2.72,11.668,1.51,31.40294194,0.243944687,2.896156823,6.318853758,12.3202,5.1198,FALSE,B,0.474076172,TRUE,160,1,UE,womens
5,1,F,22.02632795,0.810267767,0.182936659,2.285743213,TRUE,FALSE,2.687794226,5.4596,1.356,7.5034,0.3896,30.88778449,1.102677454,2.183833521,6.633068035,13.2424,2.0378,FALSE,V,0.501433726,TRUE,3042,1,UE,womens
3,1,F,33.11562559,0.444916192,0.183965474,3.042815761,FALSE,FALSE,3.051971822,8.9592,2.6352,11.5032,0.9492,17.45862286,0.291988958,2.06939632,9.616642541,13.543,3.7592,FALSE,U,1.000838335,TRUE,1312,1,W,womens
9,1,B,17.5198581,3.296725567,0.654178508,7.640885573,TRUE,FALSE,4.08620883,14.285,1.8778,13.5036,2.133,33.39795612,0.238642596,0.956938408,4.528491811,11.862,2.6802,FALSE,F,0.388588014,TRUE,5499,1,FE,womens
3,1,B,33.03803427,0.335450294,0.409276047,4.086017309,FALSE,FALSE,0.76145558,11.3374,1.849,11.3466,1.0876,24.39346695,1.275470199,1.925601256,4.408129368,14.901,2.1018,FALSE,F,0.724764647,TRUE,2140,1,W,womens
7,1,F,33.24622504,0.631229922,0.273787496,3.730713715,FALSE,FALSE,3.585058248,11.4322,0.8922,13.2932,2.172,24.93484066,0.4861527,3.226729017,6.527773031,15.0218,2.1626,TRUE,F,0.680058445,TRUE,5440,1,W,womens
6,1,F,26.16064599,1.718076656,1.716356221,1.48351016,TRUE,FALSE,3.820703119,12.306,2.7276,12.5864,1.0828,39.28437513,0.125879621,1.76008457,5.748715305,9.8482,0.0232,TRUE,F,0.369466808,FALSE,2009,1,FE,womens
5,1,F,29.12420278,1.276737064,0.543170254,2.854801855,TRUE,FALSE,1.56544938,13.165,2.234,12.5824,0.781,31.19903814,1.274645385,2.103593196,3.851560357,15.0854,1.8302,FALSE,F,0.592880178,TRUE,2616,1,UE,womens
8,1,B,16.57938491,-0.586790206,3.009730959,11.78443321,FALSE,FALSE,1.562737316,13.6684,3.4722,14.1858,1.9976,29.15837578,0.413214746,1.686320217,3.890383097,11.02,2.5044,FALSE,B,0.423102387,FALSE,3842,1,UE,womens
13,1,B,10.30331748,-0.946998735,3.480677289,6.160539964,FALSE,FALSE,3.947381253,13.1596,1.824,12.6006,2.0836,34.83857987,0.395175534,1.75026793,2.934415242,12.0074,1.272,TRUE,B,0.385272873,TRUE,2392,1,FE,womens
3,1,F,34.78477157,1.062249085,0.077726462,0.269951348,TRUE,FALSE,1.327423067,12.685,1.354,11.531,0.698,26.54388563,2.02398149,3.717898219,3.002566585,15.5548,1.7798,FALSE,F,0.730812062,TRUE,1891,1,UE,womens
4,2,F,31.66922174,0.820249819,0.080846739,4.034149875,TRUE,FALSE,2.121808172,13.8162,0.165,12.6546,1.9406,28.35280887,1.072983371,2.822944512,1.441090994,13.4798,2.9394,FALSE,B,0.540375149,FALSE,846,1,UE,womens
4,1,F,22.51875879,-0.197868152,2.80526888,9.182321026,FALSE,FALSE,4.521746534,14.474,2.141,12.8666,2.0854,32.28485321,0.544045336,1.038861432,4.16492836,12.6972,2.1484,FALSE,F,0.451380413,FALSE,5522,1,FE,womens
6,2,F,23.16448371,5.520528102,0.23434704,2.681775133,TRUE,FALSE,5.620497209,15.2982,4.2384,15.356,1.3818,37.36669445,0.264586029,0.89307158,5.361615029,10.6768,0.25,TRUE,F,0.317605261,FALSE,810,1,FE,womens
9,2,F,28.02470072,0.562059188,2.927796064,5.889946663,FALSE,FALSE,3.894830471,6.117,0.259,9.9268,0.5504,18.7407636,3.122754316,2.931672777,6.533987942,14.1888,3.6198,FALSE,V,1.094875643,TRUE,3476,1,W,womens
3,2,B,20.91963981,4.324739598,2.350638805,1.320179112,FALSE,TRUE,3.237632252,13.818,1.035,11.6758,1.3926,30.85511106,0.947556241,1.277706461,0.131372551,10.5606,4.5216,FALSE,F,0.377069007,TRUE,1201,1,FE,womens
4,2,F,37.28390938,0.938063084,0.471123223,0.501016803,FALSE,FALSE,0.11045361,12.1108,1.053,12.0024,1.0742,25.68390527,0.470203428,1.942572518,5.205090664,13.059,2.2884,TRUE,B,0.592631519,FALSE,2388,1,W,womens
3,1,B,28.70000784,0.194177947,0.767427708,4.349815485,FALSE,FALSE,1.851639058,9.3294,1.6994,11.0942,1.139,23.81855371,0.777707852,3.918270776,5.198933561,14.4466,5.8524,FALSE,F,0.765012903,TRUE,3664,1,W,womens
13,1,B,31.46284464,0.620451271,0.097155759,3.066722738,FALSE,FALSE,1.152382471,12.8798,1.8092,13.1028,0.6786,31.65050201,0.445829647,2.736638338,4.677898148,12.743,2.4166,FALSE,B,0.477955402,TRUE,3061,1,W,womens
3,1,F,36.22996739,-0.010128391,2.404499877,7.301623088,FALSE,FALSE,1.849188027,10.8252,2.7158,11.1822,0.9014,22.36715497,0.8961681,1.531169094,6.085787311,12.456,2.8438,FALSE,B,0.678426532,TRUE,3227,1,UE,womens
7,1,F,32.40947161,0.203155895,1.189999185,4.080438482,TRUE,FALSE,4.184696486,12.8486,2.5774,13.2084,1.5918,30.66653703,0.312434325,1.726672675,5.659830241,12.3364,0.0696,TRUE,F,0.470006656,TRUE,5514,1,FE,womens
7,1,F,20.67495164,-0.730828304,2.897025461,11.34017549,FALSE,FALSE,2.774671757,13.5374,0.6384,13.0734,2.0972,33.63795412,0.292696642,2.435478667,4.007803132,13.728,2.412,FALSE,B,0.475589825,TRUE,4375,1,UE,womens
7,2,F,34.16536475,0.459983658,0.101808446,2.949395983,FALSE,FALSE,3.558324982,12.3772,1.6872,13.06,1.805,30.38496264,0.930096613,2.45123954,3.607785579,15.7022,2.1438,TRUE,F,0.616631756,TRUE,2354,1,W,womens
18,1,B,23.60700406,1.286937005,0.349517099,1.479642968,TRUE,FALSE,0.997008726,13.5924,0.161,13.78,1.1402,34.02242381,0.13750689,3.761246001,4.428780032,13.1082,0.3298,FALSE,B,0.45757549,FALSE,5546,1,UE,womens
11,2,F,33.97109306,0.568697734,0.770587995,1.670719508,TRUE,FALSE,0.715644856,12.25,1.3548,12.9466,1.5188,29.53229423,0.611127401,3.993041308,3.651155181,13.3582,2.2016,FALSE,B,0.540434005,TRUE,4875,1,UE,womens
9,2,B,12.39214916,0.521087688,0.805398824,7.384090055,FALSE,FALSE,2.943296465,5.6338,1.197,7.7906,0.8058,30.27129462,1.195261191,2.077248387,6.531158722,15.3268,1.6886,TRUE,V,0.657862704,TRUE,1474,1,W,womens
3,1,B,34.18251353,0.723221079,0.374188398,0.328849632,FALSE,FALSE,1.740637044,12.3408,0.175,11.1382,1.0834,30.6158197,0.573383048,2.323959759,3.682061637,11.8114,4.458,FALSE,F,0.439655187,TRUE,4692,1,W,womens
7,2,F,34.44406905,1.342432101,0.216324301,3.454455766,FALSE,FALSE,3.262275819,14.0814,2.2502,14.015,1.0114,32.75267076,0.841456133,1.649146242,3.642843116,14.0696,0.2832,FALSE,F,0.51485498,TRUE,655,1,UE,womens
6,2,B,31.76709032,0.050387802,0.023489984,6.063749475,FALSE,FALSE,5.083919433,13.0438,2.2322,13.475,2.8334,17.96867342,0.825872647,0.795223338,3.459331787,6.353,2.6648,FALSE,F,0.363927952,FALSE,4352,1,W,womens
6,2,B,12.03560749,0.914370846,1.919976215,7.731545731,FALSE,FALSE,1.996078435,6.0202,2.3088,7.7498,1.3124,32.15063481,0.428935771,1.177473887,5.91736494,15.704,2.9454,TRUE,V,0.596997933,FALSE,1878,1,W,womens
4,1,B,25.57163635,-0.408144903,2.837153224,8.736389687,FALSE,FALSE,7.373038972,14.5634,2.2588,13.5626,5.046,30.74916316,0.581704,1.249976085,4.014123782,13.249,1.5178,FALSE,B,0.51020717,FALSE,5683,1,FE,womens
13,2,B,22.43815815,5.017180838,1.165304377,2.469543175,FALSE,FALSE,4.544278183,15.99,2.3426,15.8072,2.198,28.06860193,0.207886226,1.88623793,5.361793077,6.9072,0.2578,TRUE,F,0.345324869,TRUE,2193,1,FE,womens
4,1,B,31.97123189,0.59502788,0.774199189,3.707386014,FALSE,FALSE,4.791663148,13.4164,1.77,13.441,3.0216,26.5778149,0.444838008,1.19662096,4.340186661,10.2356,2.6286,FALSE,F,0.427200266,FALSE,1134,1,W,womens
4,1,F,18.86014762,5.466939745,0.271833798,3.015097219,TRUE,FALSE,6.001824689,16.4792,3.4434,14.2846,2.1428,33.03581576,1.233006748,0.241536692,0.858713182,12.6436,2.0686,FALSE,F,0.445431094,FALSE,4891,1,FE,womens
13,2,B,31.40060766,0.389235494,0.168580348,1.925653881,TRUE,FALSE,3.17731153,10.4668,3.5522,12.9958,1.6288,21.12061406,0.65998896,1.242767289,5.646401858,13.2352,3.225,FALSE,B,0.766594486,TRUE,3449,1,UE,womens
8,1,B,27.58152487,1.513432934,2.084944014,0.245458656,FALSE,TRUE,2.296867928,13.1472,3.729,13.3974,1.4458,33.35089025,0.892815639,0.324234543,1.927466401,12.2102,2.7702,FALSE,B,0.436834117,FALSE,5228,1,UE,womens
11,2,F,16.8968733,0.133291955,4.364631615,9.755284186,TRUE,FALSE,5.340860668,14.4862,2.4352,13.395,2.793,30.57120107,0.388495334,0.18439438,2.999285957,12.2218,2.097,FALSE,B,0.446653447,TRUE,3122,1,FE,womens
4,1,B,31.74267806,0.230810426,0.209669844,3.631752428,FALSE,FALSE,2.647021572,11.1296,0.453,12.1424,2.8986,25.2118509,0.558112204,3.346476657,4.419362055,12.5538,1.1264,FALSE,B,0.590186681,FALSE,405,1,W,womens
4,1,B,34.30626429,0.202572711,1.656803146,5.022965814,FALSE,FALSE,3.365039108,11.944,0.0244,12.6834,3.3072,21.06603843,1.40135219,3.383726503,5.066558592,12.2266,1.1718,FALSE,B,0.693236522,FALSE,2152,1,W,womens
6,1,B,33.10203206,-0.249335472,1.563219261,7.604743007,FALSE,FALSE,1.800278578,12.162,0.4216,12.0534,1.3754,29.26003921,0.400945372,3.943911682,5.225111747,13.54,1.1788,FALSE,B,0.538039225,FALSE,817,1,UE,womens
19,2,B,36.56533069,0.511979444,0.485629288,2.563923896,TRUE,FALSE,0.933607819,12.413,1.8638,13.2396,2.2978,24.86419532,0.996339251,2.423875622,3.1253873,12.3486,2.2154,FALSE,B,0.585696315,TRUE,2005,1,UE,womens
4,2,V,29.11206148,-0.005697364,3.601372905,11.8698951,FALSE,FALSE,5.12236828,12.2354,1.8486,11.2086,3.1698,32.21473278,0.3552481,2.43981106,4.999534866,12.7294,1.4526,TRUE,B,0.465619498,FALSE,4488,1,W,womens
4,1,B,27.08500085,0.962572428,0.331367705,4.559043832,TRUE,FALSE,2.722693292,14.4498,2.5732,14.7124,0.1368,42.39543616,0.399509116,2.012401024,5.166034911,12.3578,1.7412,TRUE,U,0.502882425,FALSE,3380,1,FE,womens
4,2,B,32.36270756,0.441396893,1.441561745,3.479127654,FALSE,FALSE,2.666256829,9.2018,1.4034,11.5786,0.1952,18.95850969,2.233141023,3.955491948,4.677889349,13.2518,2.7884,FALSE,F,0.936605146,FALSE,1441,1,W,womens
7,2,B,27.03510699,0.271723051,1.539277005,3.560186773,FALSE,FALSE,5.243892466,8.2406,2.5784,12.5452,0.4164,21.05527234,1.255625464,1.604959094,5.673888341,14.2142,3.5264,TRUE,B,0.911430827,TRUE,2814,1,W,womens
4,2,B,29.96360695,0.731173673,0.221684385,4.13722686,TRUE,FALSE,3.214744313,11.364,1.0052,12.5812,1.9702,22.48118324,0.373901566,2.022639652,7.580277026,12.997,1.5988,FALSE,F,0.663711762,FALSE,1137,1,UE,womens
3,2,B,28.26260883,-0.416918723,1.828047165,8.423310992,FALSE,FALSE,1.316591858,12.341,1.901,11.3986,0.9816,36.48436843,0.411472327,2.360977073,3.264296228,10.922,3.6308,FALSE,B,0.345387129,TRUE,5136,1,FE,womens
3,2,B,29.65650733,1.01777984,1.348593899,0.878073342,FALSE,FALSE,2.971039549,13.2684,1.1562,11.2984,1.0678,35.12792817,0.286391271,1.578894054,3.777452656,11.3426,4.2934,FALSE,F,0.363747065,TRUE,3743,1,W,womens
3,1,F,29.60436497,0.104432185,1.289737539,5.764687814,FALSE,FALSE,0.664429981,11.3604,2.1276,11.3936,1.464,29.02819987,0.205516338,3.929973833,5.841195326,12.131,3.7814,FALSE,B,0.481805164,TRUE,1399,1,W,womens
4,1,B,21.28945995,-0.378783275,3.215026923,9.740727045,FALSE,FALSE,6.254288465,14.7116,2.8214,13.4494,3.3042,33.58644606,0.785534499,0.795018996,2.505542214,12.7014,1.3338,FALSE,B,0.463460499,FALSE,3112,1,FE,womens
5,2,B,34.23895189,0.092726324,0.100251036,5.600225512,TRUE,FALSE,0.901225055,13.182,1.053,13.3426,1.9398,28.03989263,0.455132191,2.194125126,5.605268593,13.1328,1.0028,TRUE,F,0.537387832,TRUE,3028,1,UE,womens
4,1,B,25.31721609,-0.16936342,3.943867164,7.429924002,FALSE,FALSE,5.764609836,14.507,2.4988,14.075,3.2496,31.87146553,0.621263137,1.694722967,3.105931745,12.2,0.6588,TRUE,B,0.436191171,FALSE,3530,1,FE,womens
19,2,B,19.35135038,4.714028813,0.408562454,4.969359737,TRUE,FALSE,3.90806785,15.0852,4.2646,15.2498,0.36,32.84502292,0.646506975,0.106456333,3.367565852,13.1742,0.6998,FALSE,B,0.462917659,TRUE,527,1,FE,womens
14,1,F,20.00830228,3.17574665,1.315149121,2.304631014,TRUE,FALSE,4.554505554,13.8446,2.584,13.0396,1.8988,32.42997306,0.614517109,0.160616618,1.936804894,11.7314,0.7716,FALSE,B,0.421894881,FALSE,645,1,FE,womens
6,1,F,38.34617287,0.463183158,0.578355512,1.828618309,FALSE,FALSE,3.078239185,13.2072,3.1276,13.5344,0.0668,31.78871844,0.917193575,0.997706448,3.26733643,13.2428,0.8954,FALSE,F,0.493109131,FALSE,5116,1,W,womens
6,2,F,27.62020433,-0.033270658,2.965230172,8.219313625,FALSE,FALSE,2.789871689,13.5302,1.6308,13.3654,1.1542,34.71259568,0.624951779,1.955348552,3.871607193,13.7288,1.1628,FALSE,F,0.472960957,FALSE,5711,1,UE,womens
5,2,B,32.39716004,-0.730857541,2.971415672,10.54782099,FALSE,FALSE,1.023383897,13.4576,0.1618,13.4382,0.8614,34.21165905,0.730424909,3.651934245,0.874538745,13.0004,0.5886,FALSE,F,0.444991948,TRUE,1361,1,FE,womens
4,2,F,23.69638808,-0.292952834,2.440655169,9.922179496,FALSE,FALSE,1.166085726,13.4596,1.3974,12.8522,0.402,34.28856999,0.279747209,2.8132315,4.182608694,12.9208,1.3732,FALSE,B,0.427441365,FALSE,2010,1,UE,womens
8,2,B,19.83263106,3.544806231,2.308148212,0.167013385,FALSE,TRUE,1.594267092,13.0766,3.893,13.945,2.556,31.75921247,0.72057482,0.482666821,4.262883086,13.59,1.6164,FALSE,F,0.518136704,FALSE,3037,1,FE,womens
5,1,U,35.35707653,-0.283942381,0.332566592,7.386683948,FALSE,FALSE,3.170502862,15.2656,3.3978,14.5618,0.3064,35.62264483,0.40215243,1.817749042,3.227614359,9.2512,1.9456,FALSE,B,0.283345278,TRUE,2592,1,FE,womens
3,1,F,36.48014238,0.671381614,0.046428534,0.294606509,FALSE,TRUE,1.454837173,12.5328,2.0572,11.3444,1.218,25.00089308,1.102354796,2.499402564,3.601675988,11.9472,4.0842,FALSE,B,0.569404065,TRUE,2663,1,UE,womens
3,1,B,31.29314712,-0.186017056,1.343982634,7.258601512,FALSE,FALSE,1.023780387,13.1204,1.1846,12.1176,0.9784,30.7772555,1.175347477,3.969653792,1.573383901,13.37,3.4458,FALSE,U,0.520450551,TRUE,4695,1,UE,womens
4,2,B,29.59740224,-0.041490885,2.236774246,7.460101893,FALSE,FALSE,0.820600024,13.2198,0.8326,12.7276,0.176,29.74744863,0.349647785,3.216286636,4.626385191,12.6048,0.272,FALSE,F,0.480911475,FALSE,3278,1,UE,womens
4,1,B,21.83535537,4.837999996,1.574313266,1.352879748,FALSE,TRUE,4.253271611,14.0328,4.0922,13.276,0.0932,31.21595933,1.072877889,0.463013191,1.2117566,12.4228,1.1282,TRUE,F,0.461120294,FALSE,1833,1,UE,womens
4,1,B,32.72928806,0.146581163,0.336152228,3.649088534,TRUE,FALSE,2.047146785,13.2208,1.7878,12.7258,0.1986,31.06334812,0.690506899,1.054011296,2.959095702,12.8092,3.0212,FALSE,B,0.487344414,FALSE,2477,1,UE,womens
4,1,F,36.63842282,0.302506901,1.445320386,3.808660853,FALSE,FALSE,1.959187597,12.5642,0.6936,12.3272,2.6384,25.13597254,1.038328755,2.97864109,4.248797038,12.3908,2.85,FALSE,F,0.579491857,FALSE,3321,1,W,womens
3,1,F,29.45555597,1.308871434,3.324349169,1.268959627,FALSE,TRUE,0.837614637,12.9976,1.2348,12.2164,0.9326,33.0384059,0.893877023,2.356294421,0.500988014,12.617,4.0554,FALSE,B,0.444389901,TRUE,2791,1,FE,womens
3,1,B,33.30701985,0.575243985,0.168687542,4.418241203,FALSE,FALSE,4.578138006,8.0506,3.0712,12.0508,0.8446,16.07743443,2.761323214,0.895496561,6.634851568,14.095,1.4516,FALSE,B,1.267909932,TRUE,3778,1,W,womens
4,2,F,31.45335365,0.89981045,0.262335615,1.07978593,TRUE,FALSE,3.498524563,12.7,0.8596,11.1646,4.0032,31.84888523,0.333051686,4.0393446,4.411064947,12.967,0.8426,FALSE,B,0.477765388,FALSE,5335,1,UE,womens
3,1,F,31.92602704,-0.079134036,1.748838598,7.536975188,FALSE,FALSE,0.670009343,11.882,0.0258,11.7294,0.6782,29.22052663,0.227885213,2.385431845,6.218990077,13.5284,3.5972,FALSE,F,0.545436618,TRUE,3085,1,UE,womens
8,1,B,28.79070254,1.012352863,2.4910648,2.635804538,FALSE,FALSE,2.113187488,13.3768,0.959,12.9874,1.118,31.02089043,0.437141346,1.592551631,3.265329162,13.458,3.8258,FALSE,B,0.498542835,FALSE,1478,1,W,womens
5,1,B,36.76073195,0.698130186,0.249129803,0.819520958,TRUE,FALSE,0.694925377,12.9408,0.362,12.9276,0.3328,28.24301125,0.819552171,3.229484367,4.279686338,13.716,1.3828,TRUE,B,0.567880582,TRUE,3863,1,UE,womens
3,1,F,26.66984262,0.126677568,0.624043543,6.313589588,FALSE,FALSE,1.691223664,12.0356,2.1512,11.1698,0.6984,33.98926913,0.349978894,2.551689869,4.104413705,11.8516,4.5448,FALSE,B,0.412515519,TRUE,5804,1,W,womens
3,1,B,33.35306741,0.214735553,0.858472601,4.995300167,FALSE,FALSE,1.680789112,13.2148,1.5336,11.5688,1.1934,27.3853695,1.217076626,3.72642456,2.337613961,12.8244,5.1604,FALSE,B,0.561565437,TRUE,340,1,W,womens
5,1,F,33.301282,-0.086253817,2.869230138,7.376588337,FALSE,FALSE,3.119331114,11.876,2.764,12.1222,0.3456,29.0881304,0.847668119,1.662453153,4.886701956,14.369,1.9088,TRUE,B,0.621952657,TRUE,1152,1,UE,womens
3,1,B,22.05065895,4.401045376,2.555209865,0.855667586,TRUE,FALSE,2.361730145,12.6288,0.7684,11.4716,1.2904,34.94814983,0.071128439,1.854530912,4.835897421,11.58,4.4008,FALSE,B,0.369305596,TRUE,2930,1,FE,womens
4,1,B,23.24766049,-0.127491968,3.497572333,8.629062844,FALSE,FALSE,2.105175527,13.3496,2.6808,13.5372,0.584,36.70294723,0.854423595,1.258197308,1.952887545,13.8202,3.6536,FALSE,F,0.448699667,FALSE,5934,1,FE,womens
7,1,B,35.13279922,-0.052407347,3.83035236,7.296592819,FALSE,FALSE,1.742566624,12.4782,2.2706,11.232,1.0526,29.16909748,0.763244639,2.126049322,4.14967513,13.7196,1.3472,FALSE,F,0.556687497,TRUE,4001,1,UE,womens
3,1,F,31.68299173,1.416482778,0.885599262,0.625072349,FALSE,TRUE,1.531580478,12.9878,1.5892,11.7578,0.6766,31.19537472,0.51235345,3.693105744,3.707809691,12.2512,2.094,FALSE,B,0.449218,TRUE,1375,1,UE,womens
5,1,F,19.17535045,2.992781535,0.146704573,1.196497677,TRUE,FALSE,1.671665134,11.7338,1.1006,12.8374,0.155,24.99786465,0.096312472,3.896701661,7.834339382,13.1796,0.1712,FALSE,F,0.617402318,TRUE,811,1,UE,womens
3,1,F,31.13722741,0.059485606,0.415124172,4.983148779,FALSE,FALSE,1.381891631,10.898,1.3948,12.1592,0.83,26.22911733,0.41292193,3.563562979,6.982213536,13.2968,5.0726,FALSE,B,0.626686848,TRUE,2732,1,W,womens
