id,train,rally,serve,hitpoint,previous.hitpoint,crosscourt,U-previous.hitpoint,F-previous.hitpoint,F-hitpoint,speed,previous.speed,speed.difference,net.clearance,previous.net.clearance,net.clearance.difference,distance.from.sideline,outside.sideline,true.distance.from.sideline,depth,outside.baseline,true.distance.from.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,opponent.depth,opponent.distance.from.center,same.side,player.distance.from.each.other,previous.distance.from.sideline,previous.depth,previous.time.to.net,server.is.impact.player,outcome,gender
9001,1,13,2,B,B,TRUE,FALSE,FALSE,FALSE,29.51202351,34.85438198,-5.34235847,-0.346910498,0.929610663,-1.276521161,3.032379179,FALSE,3.032379179,9.419580512,FALSE,9.419580512,6.059513264,16.4456,1.641,15.1806,4.285,12.3668,1.7334,FALSE,,1.991942736,1.42169584,0.383348888,TRUE,FE,mens
1229,1,5,1,F,F,TRUE,FALSE,TRUE,TRUE,33.11032354,41.78562681,-8.67530327,-0.348207929,0.647520539,-0.995728468,2.699063838,FALSE,2.699063838,9.398841154,FALSE,9.398841154,3.673120837,14.9704,1.4826,13.0616,1.6556,15.378,1.2592,FALSE,,1.309855652,1.41146529,0.422527693,TRUE,FE,mens
2231,1,4,2,B,B,TRUE,FALSE,FALSE,FALSE,28.48798613,25.4845821,3.00340403,-0.349640081,0.540618211,-0.890258292,1.093752029,FALSE,1.093752029,8.210405099,FALSE,8.210405099,5.334828391,13.4142,3.0722,12.8056,2.2278,10.4734,2.2226,TRUE,,1.172436381,1.021096029,0.454339634,FALSE,FE,mens
8615,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,37.01626689,34.58915112,2.42711577,-0.350921952,0.294142349,-0.645064301,2.577842796,FALSE,2.577842796,8.023657763,FALSE,8.023657763,3.093279535,14.0674,2.8146,12.5172,0.1378,12.6272,1.3024,TRUE,,0.522267703,3.800244209,0.417290859,FALSE,FE,mens
3956,1,21,2,B,B,TRUE,FALSE,FALSE,FALSE,23.41868262,38.67359913,-15.25491651,-0.362821952,0.461483401,-0.824305353,2.279511468,FALSE,2.279511468,9.365546113,FALSE,9.365546113,4.894975403,15.1482,2.2334,13.8446,2.4848,13.562,0.6268,TRUE,,1.725310215,2.412596929,0.408199003,TRUE,FE,mens
6136,1,6,2,B,F,FALSE,FALSE,TRUE,FALSE,27.98510982,39.09197996,-11.10687014,-0.365109014,0.747300284,-1.112409298,4.077344369,FALSE,4.077344369,9.318126663,FALSE,9.318126663,3.570676317,13.286,4.1818,12.8266,0.6408,13.9576,3.1244,FALSE,,0.219175688,2.607074471,0.439289997,FALSE,FE,mens
2972,1,3,2,B,B,TRUE,FALSE,FALSE,FALSE,22.44937409,30.98589774,-8.53652365,-0.369329708,0.890276042,-1.25960575,1.48745411,FALSE,1.48745411,9.15047124,FALSE,9.15047124,2.95296722,13.0492,3.933,11.2348,1.6032,11.6014,3.1314,FALSE,,0.427301825,2.864495822,0.463169614,TRUE,FE,mens
7683,1,12,1,F,F,TRUE,FALSE,TRUE,TRUE,30.24402289,21.83188634,8.41213655,-0.370309763,0.41248336,-0.782793123,0.405503883,FALSE,0.405503883,8.651015507,FALSE,8.651015507,3.418645182,12.3808,1.9932,11.354,1.2676,7.9396,3.3364,FALSE,,1.014539617,1.188239576,0.362745208,FALSE,FE,mens
3897,1,9,2,B,F,FALSE,FALSE,TRUE,FALSE,37.12010299,38.37557746,-1.25547447,-0.37111399,0.590319825,-0.961433815,1.924667608,FALSE,1.924667608,7.923369532,FALSE,7.923369532,2.585073283,14.0498,3.4772,14.854,1.0204,13.9072,3.46,FALSE,,1.131731791,3.179229763,0.418551689,TRUE,FE,mens
6137,1,6,1,B,F,FALSE,FALSE,TRUE,FALSE,30.29379798,30.72459448,-0.4307965,-0.374337837,0.106461532,-0.480799369,1.848912582,FALSE,1.848912582,7.434856535,FALSE,7.434856535,3.733952421,13.9436,4.7094,16.0298,1.6126,11.1166,3.2384,FALSE,,0.946554981,6.440522848,0.437070365,FALSE,FE,mens
7508,1,9,1,B,V,FALSE,FALSE,FALSE,FALSE,11.92692692,34.47729932,-22.5503724,-0.375910821,0.701009655,-1.076920476,2.738800304,FALSE,2.738800304,10.28124861,FALSE,10.28124861,2.422014847,5.953,0.881,8.2904,0.2464,18.108,6.143,TRUE,,2.588800884,6.18669579,0.697451148,TRUE,FE,mens
7116,1,11,1,B,B,TRUE,FALSE,FALSE,FALSE,26.46696261,11.9599733,14.50698931,-0.381318337,0.608134233,-0.98945257,1.934880176,FALSE,1.934880176,8.74856757,FALSE,8.74856757,2.471497368,7.184,6.457,9.5872,5.88,4.1866,0.227,TRUE,,3.067797457,6.01281176,0.324070635,TRUE,FE,mens
394,1,5,1,B,V,FALSE,FALSE,FALSE,FALSE,16.14624951,37.45754991,-21.3113004,-0.381509058,0.43190235,-0.813411408,3.529642091,FALSE,3.529642091,9.562535229,FALSE,9.562535229,2.385991785,4.6022,0.3608,6.9718,0.64,14.2764,2.1402,FALSE,,2.155084263,7.74397889,0.453071065,TRUE,FE,mens
3977,1,8,1,B,U,FALSE,TRUE,FALSE,FALSE,30.14934514,37.99827935,-7.84893421,-0.381926379,0.04578137,-0.427707749,3.236753194,FALSE,3.236753194,9.02662648,FALSE,9.02662648,3.083538908,14.484,1.9032,14.5678,1.1792,13.1902,0.5958,FALSE,,1.838861249,6.44212395,0.396044625,FALSE,FE,mens
7224,1,9,1,F,B,FALSE,FALSE,FALSE,TRUE,24.49104322,37.81345465,-13.32241143,-0.383347267,0.341677964,-0.725025231,2.551056977,FALSE,2.551056977,9.304605184,FALSE,9.304605184,4.400999927,15.5242,2.8606,13.5236,1.0594,13.4466,1.2788,FALSE,,0.463779937,3.021863301,0.407665685,TRUE,FE,mens
1914,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,33.80044735,34.56762685,-0.7671795,-0.385769148,0.187293954,-0.573063102,2.826114629,FALSE,2.826114629,9.176876857,FALSE,9.176876857,3.092496888,13.9198,3.187,13.5558,0.116,11.1024,0.5362,FALSE,,1.542008234,3.839947461,0.355824218,FALSE,FE,mens
3430,1,3,2,B,F,FALSE,FALSE,TRUE,FALSE,20.91129116,35.7279177,-14.81662654,-0.390292011,0.877619663,-1.267911674,3.333503355,FALSE,3.333503355,10.36927481,FALSE,10.36927481,4.411240415,14.809,2.3666,11.6792,0.742,14.7034,1.5404,FALSE,,0.919535582,2.953194738,0.47740959,TRUE,FE,mens
9481,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,26.32302644,35.23371337,-8.91068693,-0.390514953,0.094424234,-0.484939187,0.949322849,FALSE,0.949322849,9.117583221,FALSE,9.117583221,5.791856193,14.5302,3.252,13.5332,2.4534,12.441,1.107,FALSE,,0.598426953,4.627028781,0.407998518,FALSE,FE,mens
4471,1,8,1,U,V,FALSE,FALSE,FALSE,FALSE,7.999523086,37.89788776,-29.89836467,-0.392320598,0.317793034,-0.710113632,3.705745424,FALSE,3.705745424,11.44337514,FALSE,11.44337514,2.134256826,5.4742,0.5272,7.495,0.1594,15.8048,3.2438,TRUE,,3.109607105,6.863092878,0.503745616,FALSE,FE,mens
6000,1,5,1,B,B,TRUE,FALSE,FALSE,FALSE,27.06208956,40.34730475,-13.28521519,-0.395037777,0.088324892,-0.483362669,3.500043803,FALSE,3.500043803,8.981699675,FALSE,8.981699675,2.718570544,13.9728,2.9026,13.686,0.1992,12.643,1.094,FALSE,,1.450010437,4.069370106,0.357495405,TRUE,FE,mens
13,1,5,1,F,F,TRUE,FALSE,TRUE,TRUE,37.38617409,36.07672772,1.30944637,-0.397231218,0.815971803,-1.213203021,1.037787641,FALSE,1.037787641,8.62856579,FALSE,8.62856579,4.81340703,15.148,3.0546,14.079,1.6386,14.2494,1.4968,FALSE,,0.512237969,2.625556137,0.462964432,TRUE,FE,mens
9209,1,6,2,F,F,TRUE,FALSE,TRUE,TRUE,29.99975977,37.01140536,-7.01164559,-0.404745934,0.073382171,-0.478128105,2.651931723,FALSE,2.651931723,9.683254167,FALSE,9.683254167,4.079736879,15.1772,1.6296,13.5304,2.103,14.1172,3.367,FALSE,,1.048333824,5.580756905,0.445921194,FALSE,FE,mens
6191,1,4,2,F,F,TRUE,FALSE,TRUE,TRUE,32.84098502,33.30866326,-0.46767824,-0.405553646,0.085799943,-0.491353589,2.075937023,FALSE,2.075937023,9.224053244,FALSE,9.224053244,4.932522681,14.1918,2.0166,12.6362,2.6642,12.08,4.1318,FALSE,,1.239266743,5.348797047,0.392690496,FALSE,FE,mens
1522,1,5,1,B,V,FALSE,FALSE,FALSE,FALSE,9.365120523,32.6025607,-23.23744018,-0.405906951,0.133274141,-0.539181092,3.524338137,FALSE,3.524338137,11.24375582,FALSE,11.24375582,1.226587738,3.0818,1.6784,3.148,0.4536,11.5748,2.867,TRUE,,0.743607986,8.866885242,0.396094338,TRUE,FE,mens
6838,1,11,1,F,F,TRUE,FALSE,TRUE,TRUE,35.62376518,37.90449554,-2.28073036,-0.406622625,1.039826214,-1.446448839,3.284467251,FALSE,3.284467251,9.637530633,FALSE,9.637530633,1.650702493,16.0786,0.2604,15.473,1.796,12.852,0.8018,FALSE,,3.698908203,1.024895959,0.39110574,TRUE,FE,mens
1881,1,6,2,F,B,FALSE,FALSE,FALSE,TRUE,37.76021279,25.16031637,12.59989642,-0.413498036,0.367480756,-0.780978792,1.025880817,FALSE,1.025880817,8.13084363,FALSE,8.13084363,4.565800986,13.749,1.5144,13.746,3.0514,5.1114,0.2678,FALSE,,2.332251654,4.323717166,0.208997647,FALSE,FE,mens
179,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,15.21594764,30.24704735,-15.03109971,-0.415710023,0.508299256,-0.924009279,2.04125998,TRUE,-2.04125998,11.45925507,FALSE,11.45925507,6.767012815,13.9662,2.5898,12.6974,4.0572,12.2622,0.8276,FALSE,,0.388548267,3.204611535,0.463550283,FALSE,FE,mens
6725,1,7,1,F,F,TRUE,FALSE,TRUE,TRUE,27.04790943,27.1235693,-0.07565987,-0.41575692,0.121641933,-0.537398853,2.181810992,FALSE,2.181810992,10.0723596,FALSE,10.0723596,3.74860103,10.1036,5.9912,12.9354,3.535,13.2512,6.3796,FALSE,,1.525606244,8.569313275,0.663334309,TRUE,FE,mens
1425,1,5,2,F,B,FALSE,FALSE,FALSE,TRUE,16.39815481,31.79708559,-15.39893078,-0.419803062,0.091656822,-0.511459884,1.708775305,FALSE,1.708775305,9.765552954,FALSE,9.765552954,3.125197837,7.0918,0.8142,9.9252,0.5044,12.7854,2.4184,FALSE,,2.222874103,5.108447416,0.462093187,TRUE,FE,mens
9510,1,8,1,U,F,FALSE,FALSE,TRUE,FALSE,34.86760905,26.08504427,8.78256478,-0.421266964,0.183193509,-0.604460473,0.486402573,FALSE,0.486402573,6.779211963,FALSE,6.779211963,9.191649874,11.5602,5.7024,13.036,3.37,13.7578,0.8758,TRUE,,0.273606695,8.806787119,0.703702406,FALSE,FE,mens
4988,1,5,2,U,F,FALSE,FALSE,TRUE,FALSE,17.50116261,35.98718434,-18.48602173,-0.422175174,0.882687447,-1.304862621,0.307500304,TRUE,-0.307500304,10.38518935,FALSE,10.38518935,3.76631294,14.4112,3.2074,13.5452,0.458,13.1606,0.2872,FALSE,,0.341157515,1.252308153,0.432977145,TRUE,FE,mens
3694,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,29.10248219,30.67993281,-1.57745062,-0.422769408,0.393745695,-0.816515103,3.777384355,FALSE,3.777384355,11.78919032,FALSE,11.78919032,2.171218018,13.8218,2.4244,12.6366,0.6052,11.3278,1.0062,FALSE,,1.570483743,3.584883412,0.412574257,FALSE,FE,mens
4032,1,9,2,F,B,FALSE,FALSE,FALSE,TRUE,38.77213557,28.94214948,9.82998609,-0.423998726,0.629988039,-1.053986765,0.826770977,FALSE,0.826770977,8.669976052,FALSE,8.669976052,6.42541814,14.2518,4.2638,13.6786,2.136,13.071,1.8932,TRUE,,0.905336162,4.931914375,0.525847093,TRUE,FE,mens
2643,1,18,1,F,F,TRUE,FALSE,TRUE,TRUE,41.17662002,30.82551171,10.35110831,-0.424313507,0.916115437,-1.340428944,0.244304046,FALSE,0.244304046,8.247843076,FALSE,8.247843076,2.175029563,16.7358,2.6496,15.4562,0.8908,10.788,2.3182,TRUE,,0.524102923,0.848368641,0.381696448,FALSE,FE,mens
6408,1,3,1,B,B,TRUE,FALSE,FALSE,FALSE,33.93306251,30.87615973,3.05690278,-0.427909362,0.892612402,-1.320521764,3.601460149,FALSE,3.601460149,8.528038407,FALSE,8.528038407,2.589267325,13.2172,2.6102,11.3684,0.7974,13.9114,1.7634,FALSE,,1.39276103,2.313068133,0.528021887,TRUE,FE,mens
3142,1,6,1,F,U,FALSE,TRUE,FALSE,TRUE,24.79299464,23.33005993,1.46293471,-0.429458452,0.387511307,-0.816969759,0.067320749,FALSE,0.067320749,10.38272626,FALSE,10.38272626,6.381128229,14.5336,1.919,14.0774,4.4458,7.1302,1.7442,FALSE,,1.708003021,2.235242834,0.325587822,FALSE,FE,mens
7574,1,4,1,U,F,FALSE,FALSE,TRUE,FALSE,37.23513753,37.39752954,-0.16239201,-0.429685936,0.122742846,-0.552428782,0.287337684,TRUE,-0.287337684,7.872258089,FALSE,7.872258089,2.27661894,15.9302,2.1128,15.6674,0.1486,11.583,0.357,FALSE,,1.209638792,5.070144385,0.344635098,FALSE,FE,mens
4584,1,6,2,F,F,TRUE,FALSE,TRUE,TRUE,36.26003922,35.53198424,0.72805498,-0.430331925,0.303513894,-0.733845819,0.732974547,FALSE,0.732974547,8.144179426,FALSE,8.144179426,5.491498058,14.32,3.239,13.3414,2.1646,12.235,0.154,TRUE,,1.399777219,4.557326085,0.387584284,FALSE,FE,mens
3398,1,5,2,B,U,FALSE,TRUE,FALSE,FALSE,22.48149442,32.58983164,-10.10833722,-0.432321106,0.552449288,-0.984770394,0.684078571,FALSE,0.684078571,9.819719552,FALSE,9.819719552,2.89287027,14.7872,2.8362,14.2184,0.0002,9.465,0.102,FALSE,,0.679350057,1.950765645,0.312952189,TRUE,FE,mens
1096,1,8,1,F,F,TRUE,FALSE,TRUE,TRUE,38.38841182,34.73253714,3.65587468,-0.432832674,1.024166241,-1.456998915,0.713996218,FALSE,0.713996218,8.172107388,FALSE,8.172107388,5.518321194,14.2676,4.2788,14.8892,1.2044,13.1644,0.8158,TRUE,,0.013275283,2.012275185,0.460048946,FALSE,FE,mens
7043,1,19,1,B,F,FALSE,FALSE,TRUE,FALSE,27.23100498,39.55846194,-12.32745696,-0.435258409,0.282838509,-0.718096918,1.960972062,FALSE,1.960972062,9.925283723,FALSE,9.925283723,3.442185544,14.945,1.8854,15.2296,1.545,13.6624,2.302,FALSE,,1.231988532,4.398726538,0.409757232,TRUE,FE,mens
7034,1,11,1,U,V,FALSE,FALSE,FALSE,FALSE,15.85509211,20.46752525,-4.61243314,-0.436004207,2.352619952,-2.788624159,3.189154333,FALSE,3.189154333,11.27438493,FALSE,11.27438493,0.992766901,4.7402,1.9732,4.6056,0.9896,15.9808,0.5862,TRUE,,3.401287284,3.41516487,1.119059485,TRUE,FE,mens
4673,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,24.7118141,32.09168927,-7.37987517,-0.436346002,0.076362986,-0.512708988,1.756447759,FALSE,1.756447759,9.073817894,FALSE,9.073817894,6.108155208,13.5462,2.028,12.8214,4.037,12.1348,0.0938,TRUE,,2.351102423,5.217715035,0.423828158,FALSE,FE,mens
9403,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,28.12102574,36.02776736,-7.90674162,-0.436938531,0.541398753,-0.978337284,1.803360137,FALSE,1.803360137,9.894152126,FALSE,9.894152126,3.236551109,15.429,2.3794,13.8492,0.4454,12.2288,1.4274,FALSE,,0.625017841,2.209685963,0.371240467,FALSE,FE,mens
3315,1,4,2,F,F,TRUE,FALSE,TRUE,TRUE,29.36009751,32.24800867,-2.88791116,-0.438093873,0.050703876,-0.488797749,1.823870713,FALSE,1.823870713,10.07928218,FALSE,10.07928218,4.921022093,15.9,1.6094,13.305,2.5718,12.2972,2.6222,FALSE,,1.139266238,4.831926513,0.410297713,FALSE,FE,mens
3862,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,30.76910505,21.32888231,9.44022274,-0.438488148,0.081195315,-0.519683463,0.421729562,FALSE,0.421729562,8.135347996,FALSE,8.135347996,6.782055102,12.5466,1.8086,13.5634,4.8968,7.4266,0.661,TRUE,,2.085854631,4.447924608,0.370143436,FALSE,FE,mens
3684,1,6,2,B,F,FALSE,FALSE,TRUE,FALSE,35.54641986,41.2499181,-5.70349824,-0.439014616,0.435976094,-0.87499071,2.043440349,FALSE,2.043440349,8.921444776,FALSE,8.921444776,4.138141153,16.1796,2.055,14.9838,1.9066,13.1756,0.9686,FALSE,,1.387670148,2.321017926,0.364234999,FALSE,FE,mens
6816,1,15,2,F,F,TRUE,FALSE,TRUE,TRUE,34.21319635,16.92070559,17.29249076,-0.439151833,2.608195354,-3.047347187,0.855265495,FALSE,0.855265495,9.306262369,FALSE,9.306262369,11.43431856,14.1252,3.5452,3.843,1.4568,7.3984,4.4936,TRUE,,1.758345472,1.406932352,0.575594761,TRUE,FE,mens
9118,1,10,1,F,B,FALSE,FALSE,FALSE,TRUE,23.73616432,38.8224878,-15.08632348,-0.441127113,0.447856948,-0.888984061,3.893195548,FALSE,3.893195548,10.13017482,FALSE,10.13017482,4.740405371,15.1848,2.1652,13.514,2.271,14.9218,3.5112,FALSE,,0.626481525,2.763134521,0.44749968,FALSE,FE,mens
3779,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,31.66868823,38.84838634,-7.17969811,-0.446308491,0.340891355,-0.787199846,0.901515206,FALSE,0.901515206,8.667012385,FALSE,8.667012385,3.882979526,15.2562,3.7134,15.4488,0.1648,12.3114,2.899,TRUE,,0.596119153,3.790385946,0.383775787,FALSE,FE,mens
7542,1,7,1,F,B,FALSE,FALSE,FALSE,TRUE,24.08185643,38.11758025,-14.03572382,-0.448122084,0.39559855,-0.843720634,2.140817522,FALSE,2.140817522,9.309637521,FALSE,9.309637521,3.397239662,15.2378,1.0622,14.0494,2.1204,13.658,3.5716,FALSE,,1.325482487,2.324009117,0.402954432,TRUE,FE,mens
4950,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,33.21302595,31.17899015,2.0340358,-0.449353526,0.680371301,-1.129724827,0.34246259,FALSE,0.34246259,8.35232295,FALSE,8.35232295,2.975951021,14.922,2.162,13.7392,0.5688,9.534,0.5078,FALSE,,1.048060654,1.066910634,0.341159316,FALSE,FE,mens
7398,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,27.23843316,35.66365896,-8.4252258,-0.452238209,0.375775461,-0.82801367,4.041240464,FALSE,4.041240464,10.17828439,FALSE,10.17828439,3.437898486,13.5906,2.7776,12.6796,0.5374,12.2658,2.8518,TRUE,,1.164891794,3.699116351,0.401368867,FALSE,FE,mens
5553,1,5,2,B,B,TRUE,FALSE,FALSE,FALSE,25.52641163,32.59937836,-7.07296673,-0.454173181,0.126953657,-0.581126838,0.729224141,FALSE,0.729224141,9.529317318,FALSE,9.529317318,3.312035773,14.046,3.551,13.5724,0.273,11.4928,0.123,FALSE,,1.191020704,5.403271308,0.400730107,TRUE,FE,mens
2921,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,22.8345135,38.95635361,-16.12184011,-0.459883669,0.38811523,-0.847998899,2.771913585,FALSE,2.771913585,10.71425073,FALSE,10.71425073,3.948619835,16.0336,2.9264,14.673,0.7804,9.4484,1.4498,TRUE,,1.391770739,3.129735007,0.27210599,FALSE,FE,mens
9045,1,11,1,B,V,FALSE,FALSE,FALSE,FALSE,9.72848319,31.56822201,-21.83973882,-0.461175506,0.90883689,-1.370012396,2.461160433,FALSE,2.461160433,10.86133468,FALSE,10.86133468,2.314058063,4.8392,0.8668,7.1206,0.4794,13.6874,2.6276,FALSE,,2.202682851,7.574255042,0.547663136,TRUE,FE,mens
8604,1,8,1,B,F,FALSE,FALSE,TRUE,FALSE,25.98069856,26.83565396,-0.8549554,-0.463740087,0.823978224,-1.287718311,0.188603257,FALSE,0.188603257,9.209005442,FALSE,9.209005442,1.362009178,12.3666,2.5904,13.4902,1.8206,12.8624,2.7728,FALSE,,1.279392208,0.87613513,0.568004733,FALSE,FE,mens
2383,1,3,2,F,B,FALSE,FALSE,FALSE,TRUE,24.67592603,32.65859618,-7.98267015,-0.46618874,0.250078042,-0.716266782,4.004880608,FALSE,4.004880608,9.166044441,FALSE,9.166044441,3.270242853,12.4922,1.2328,10.5266,1.3808,11.6766,4.4834,FALSE,,1.525776798,5.127169345,0.387135633,TRUE,FE,mens
5740,1,8,2,F,V,FALSE,FALSE,FALSE,TRUE,9.430438318,23.83683097,-14.40639265,-0.468074759,0.220267609,-0.688342368,3.796998053,FALSE,3.796998053,10.39669708,FALSE,10.39669708,5.495473385,4.6186,0.3122,9.7022,1.7752,15.2662,1.7056,TRUE,,2.703839668,7.987943879,0.852740976,FALSE,FE,mens
8053,1,3,2,B,F,FALSE,FALSE,TRUE,FALSE,30.37367752,29.95077818,0.42289934,-0.469490546,0.643179596,-1.112670142,2.939192427,FALSE,2.939192427,9.440613121,FALSE,9.440613121,1.772471201,13.0792,2.3296,11.8082,1.0942,11.5398,3.1964,FALSE,,2.18861986,3.122657116,0.435663275,TRUE,FE,mens
3125,1,4,2,U,B,FALSE,FALSE,FALSE,FALSE,23.56338641,32.86209584,-9.29870943,-0.473948875,0.741057226,-1.215006101,1.83736093,FALSE,1.83736093,10.68255495,FALSE,10.68255495,2.624949379,14.8486,3.5474,12.8586,1.8356,12.5528,2.379,FALSE,,1.969444059,0.626272114,0.440641496,FALSE,FE,mens
4982,1,9,1,F,B,FALSE,FALSE,FALSE,TRUE,24.71782936,25.15959378,-0.44176442,-0.474687569,0.859477008,-1.334164577,1.746814726,FALSE,1.746814726,10.66983111,FALSE,10.66983111,3.731751289,14.4238,3.044,13.545,0.5828,12.4786,0.5732,FALSE,,0.650230464,0.290908348,0.585709763,TRUE,FE,mens
5916,1,4,2,B,F,FALSE,FALSE,TRUE,FALSE,15.17034837,26.59097435,-11.42062598,-0.476151978,0.155081288,-0.631233266,3.805397951,FALSE,3.805397951,10.78680942,FALSE,10.78680942,3.714072751,10.5512,4.9564,14.237,4.499,11.5784,5.5704,FALSE,,2.092296057,8.500467424,0.587544649,FALSE,FE,mens
5795,1,9,1,B,B,TRUE,FALSE,FALSE,FALSE,28.22604799,33.74658989,-5.5205419,-0.476307145,0.743104413,-1.219411558,1.457283272,FALSE,1.457283272,9.637301603,FALSE,9.637301603,2.874210459,14.72,4.701,14.822,1.8286,13.3896,3.0448,FALSE,,0.145270992,2.648134392,0.475576438,TRUE,FE,mens
3712,1,8,2,B,B,TRUE,FALSE,FALSE,FALSE,33.57958964,37.98145623,-4.40186659,-0.480911371,0.794387941,-1.275299312,2.645441418,FALSE,2.645441418,8.456490331,FALSE,8.456490331,2.644626681,12.9606,2.441,13.3148,0.1798,14.3776,1.3928,TRUE,,1.277239969,1.172876643,0.451074935,FALSE,FE,mens
5442,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,38.60505794,35.42829374,3.1767642,-0.481485682,0.275427721,-0.756913403,2.447710158,FALSE,2.447710158,9.187790185,FALSE,9.187790185,3.371747992,14.4394,3.0666,13.7748,0.239,10.6132,0.2936,TRUE,,1.796853583,3.715471443,0.322305953,FALSE,FE,mens
6695,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,28.01104317,37.83144939,-9.82040622,-0.48435338,0.690334631,-1.174688011,2.602103811,FALSE,2.602103811,9.904777909,FALSE,9.904777909,2.552088502,14.5544,2.7184,13.653,0.3308,11.534,0.387,FALSE,,0.873059934,0.389466401,0.349489585,FALSE,FE,mens
2168,1,5,1,U,V,FALSE,FALSE,FALSE,FALSE,7.270210581,36.95415759,-29.68394701,-0.486040927,0.286740709,-0.772781636,0.17853717,FALSE,0.17853717,11.19433196,FALSE,11.19433196,1.495325048,2.8516,0.4682,4.3392,0.3164,13.5192,0.242,FALSE,,2.536397189,9.455127119,0.404663739,TRUE,FE,mens
6197,1,3,1,B,B,TRUE,FALSE,FALSE,FALSE,13.21661967,21.28644773,-8.06982806,-0.488227822,0.383213118,-0.87144094,2.859756421,FALSE,2.859756421,10.83996942,FALSE,10.83996942,2.008901083,8.6102,0.8178,10.5836,0.4418,11.7124,3.1562,FALSE,,4.061896008,5.286178123,0.615214031,TRUE,FE,mens
3809,1,6,2,F,B,FALSE,FALSE,FALSE,TRUE,37.43756826,38.93972457,-1.50215631,-0.490478877,0.550662791,-1.041141668,2.74408916,FALSE,2.74408916,9.282976367,FALSE,9.282976367,3.105488161,14.3608,2.6904,14.3842,0.415,13.788,0.7682,TRUE,,1.394012596,2.389025569,0.412709006,FALSE,FE,mens
2158,1,6,1,B,F,FALSE,FALSE,TRUE,FALSE,37.0926284,30.32604374,6.76658466,-0.490526218,0.865445137,-1.355971355,0.79787332,FALSE,0.79787332,9.021074062,FALSE,9.021074062,7.265165391,16.7448,2.639,15.5108,4.5206,12.8424,2.6674,FALSE,,0.287351163,2.955951651,0.492354251,FALSE,FE,mens
7203,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,25.72454637,27.92731898,-2.20277261,-0.491383864,0.099298506,-0.59068237,2.449434429,FALSE,2.449434429,9.734048041,FALSE,9.734048041,7.203898067,13.5878,1.7252,12.4018,5.3804,12.1284,2.4294,FALSE,,1.122154231,5.328928523,0.477964176,FALSE,FE,mens
7909,1,5,1,B,B,TRUE,FALSE,FALSE,FALSE,29.70844177,32.95613519,-3.24769342,-0.49327212,0.700841055,-1.194113175,2.438596971,FALSE,2.438596971,10.14749896,FALSE,10.14749896,3.33099752,14.5508,3.0838,14.8356,0.235,11.2662,0.1436,TRUE,,1.088908954,1.836868468,0.377660716,TRUE,FE,mens
3296,1,5,1,F,V,FALSE,FALSE,FALSE,TRUE,9.167857631,27.41613696,-18.24827933,-0.498107861,0.571081147,-1.069189008,0.212206698,FALSE,0.212206698,10.96760619,FALSE,10.96760619,4.15020679,5,2.254,6.5058,1.6134,13.3458,2.523,FALSE,,0.515642993,6.647763675,0.556565822,TRUE,FE,mens
7965,1,12,2,B,F,FALSE,FALSE,TRUE,FALSE,21.30757347,43.32626308,-22.01868961,-0.500001445,0.13599121,-0.635992655,0.051139268,TRUE,-0.051139268,9.552357856,FALSE,9.552357856,4.236804617,15.0432,2.9618,16.3538,1.0672,12.5114,1.3044,TRUE,,1.23602854,5.274214221,0.337431619,FALSE,FE,mens
2374,1,8,2,B,V,FALSE,FALSE,FALSE,FALSE,6.105001297,27.34858506,-21.24358376,-0.500112647,0.361397013,-0.86150966,2.655105073,FALSE,2.655105073,11.35577493,FALSE,11.35577493,2.181669471,3.064,1.2238,2.6722,0.9224,9.9436,0.8048,FALSE,,2.056276951,9.090733367,0.398216118,FALSE,FE,mens
4313,1,4,2,B,B,TRUE,FALSE,FALSE,FALSE,19.25556499,33.92220268,-14.66663769,-0.50142334,0.203715442,-0.705138782,3.409577777,FALSE,3.409577777,10.39519115,FALSE,10.39519115,5.019355473,13.9316,0.9168,11.8766,3.6626,12.328,0.265,FALSE,,2.702739952,5.533075318,0.403770556,FALSE,FE,mens
2906,1,7,2,F,F,TRUE,FALSE,TRUE,TRUE,24.92379999,43.23994983,-18.31614984,-0.503587634,0.504268204,-1.007855838,3.191911283,FALSE,3.191911283,9.707805996,FALSE,9.707805996,1.6476,14.7692,3.831,14.7692,2.1834,14.5856,2.9496,FALSE,,1.070470417,3.801059599,0.399680401,TRUE,FE,mens
